update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
67.0,1447.515427827835,512.0,-3.309109926223755,-214.8138427734375,-5.51643705368042,0.00390625,2.0,-844.2765197753906,255.0,1485312.0,0.0019728295349826417,150.30385564168293,3.641835117340088,0.6801713387171427,0.30325520833333336,75.11748326619467,967.0
68.0,1464.5928180217743,512.0,-4.526449203491211,-221.83509826660156,-1.8736945390701294,0.009765625,5.0,-448.9125061035156,96.8,1486848.0,0.012652195865909259,23.01956558227539,3.645197868347168,0.4912736972173055,0.3307291666666667,11.485983085632324,968.0
69.0,1483.649211883545,512.0,-3.5940611362457275,-215.0922393798828,-2.3897552490234375,0.005859375,3.0,-573.7608439127604,155.0,1488384.0,-0.005128012038767338,63.69598210652669,3.6499705712000527,0.4359493444363276,0.3376953125,31.806363360087076,969.0
70.0,1500.4659185409546,512.0,-3.1790783405303955,-209.6741180419922,-3.807830810546875,0.00390625,2.0,-755.1361694335938,233.0,1489920.0,0.010809978951389592,164.87133712768554,3.650339190165202,0.48237280050913495,0.36328125,82.4099749247233,970.0,-647.2011962890625,170.24266041144992,192.4,0.0,1.0,0.0,0.0
71.0,1548.8095436096191,512.0,-3.3843886852264404,-227.2914581298828,-3.7368009090423584,0.00390625,2.0,-660.6954345703125,169.5,1491456.0,0.03493451809821029,30.929984219868977,3.6487210432688397,1.1355405708154043,0.4874348958333333,15.463439337412517,971.0
72.0,1566.684767484665,512.0,-3.5006790161132812,-227.43052673339844,-6.290846347808838,0.00390625,2.0,-749.9024047851562,198.5,1492992.0,0.015549458221842845,55.47558492024739,3.6430300792058308,0.5159913023312886,0.38033854166666664,27.71691188812256,972.0
73.0,1584.6223089694977,512.0,-3.7615058422088623,-226.2662353515625,-2.926176071166992,0.005859375,3.0,-573.9459431966146,143.66666666666666,1494528.0,0.015993025712668897,21.945011393229166,3.6399861256281536,0.48868435819943745,0.36204427083333335,10.952099005381266,973.0
74.0,1601.4692072868347,512.0,-3.7487213611602783,-227.312255859375,-2.60233998298645,0.005859375,3.0,-561.0731302897135,138.66666666666666,1496064.0,0.05728404164935152,28.15897407531738,3.636697705586751,0.654856542746226,0.4728515625,14.100404071807862,974.0
75.0,1618.5296232700348,512.0,-3.6769216060638428,-202.2220001220703,-6.121269702911377,0.005859375,3.0,-607.0539347330729,162.33333333333334,1497600.0,0.01312709115445614,248.89124552408853,3.6339154958724977,0.2715289190411568,0.33125,124.4224131266276,975.0
76.0,1636.3181283473969,512.0,-4.145905017852783,-224.48968505859375,-1.6077321767807007,0.0078125,4.0,-497.5881576538086,115.75,1499136.0,0.013954593800008297,13.185503673553466,3.6316174348195394,0.18432755346099536,0.3507161458333333,6.570390272140503,976.0
77.0,1654.0416977405548,512.0,-2.992114305496216,-175.7264862060547,-9.608410835266113,0.001953125,1.0,-397.9679260253906,77.0,1500672.0,0.02560903402045369,289.8258585611979,3.6298988739649456,0.30920477012793224,0.41171875,144.90224049886066,977.0
78.0,1671.3151230812073,512.0,-3.581747055053711,-217.1819610595703,0.6509828567504883,0.005859375,3.0,-497.525634765625,119.66666666666667,1502208.0,0.00975674541356663,16.945398489634197,3.6289783318837485,0.23221490730841954,0.23450520833333333,8.446166133880615,978.0
